date,text,views
2025-01-11 06:22:31+00:00,"Software Development and Data Science Intern
#frontieri_consult
#ict
#Addis_Ababa
Bachelor’s Degree in Computer Science, Software Engineering, Data Engineering, Data Science, or in a related field of study
Duties and Responsibilities:
- Collaborate with software developers to design, develop, test, and deploy innovative applications
- Contribute to the development and implementation of data-driven solutions
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 15, 2025
How To Apply: Submit your application letter via email: career@frontieri.com

@hahujobs | @hahujobs_bot",
2025-01-10 13:53:07+00:00,"Sales
#sonata_trading_plc
#business
#Addis_Ababa
Completion of 10th Grade
Duties & Responsibilites:
- Identify potential customers and build relationships with them.
- Set and achieve sales goals and targets as determined by the organization.
- Study market trends and customer needs to identify new sales opportunities.
- Demonstrate and explain the features and benefits of products or services.
- Prepare and submit regular sales reports, including sales activity, customer feedback, and market trends.
Required Skills:
- Strong communication and interpersonal skills
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 9000.00
Deadline: January 20, 2025
How To Apply: Submit your application and CV with supporting documents in person to the Office located at Megenania, Lem Hotel Birhan Bank Building 1st floor O.No.27. For further information contact Tel. +251922009059

@hahujobs | @hahujobs_bot",
2025-01-10 12:04:21+00:00,"Intern - Public Information - Digital Communication
#united_nations_office_to_the_african_union
#creative_arts
#Addis_Ababa
Bachelor's Degree in Communications, Media Studies, Journalism, or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 24, 2025
How To Apply: Apply using the provided link below 

@hahujobs | @hahujobs_bot",
2025-01-10 11:54:31+00:00,"የህጻናት ማቆያ ሰራተኛ
#bole_sub_city_oda_general_secondary_school
#social_science
#Addis_Ababa
ሰርተፊኬት በተመሳሳይ የትምህርት መስክ
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 5104.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ኦዳ 2ኛ ደረጃ ት/ቤት በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 11:47:41+00:00,"የመረጃ ዴስክ ሰራተኛ I
#federal_public_procurement_service
#business
#Addis_Ababa
የኮሌጅ ዲፕሎማ ወይም የቴክኒክና ሙያ ትምህርት ደረጃ 3 በሪከርድ ማኔጅመንት፣ ማኔጅመንት፣ ቢዝነስ ማኔጅመንት፣ አካውንቲንግ፣ ኢንፎርሜሽን ሳይንስ፣ የሰው ሀብት አስተዳደር፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 6058.00
Deadline: January 13, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ 6 ኪሎ ሰማዕታት ሃውልት ፊት ለፊት ፕላን እና ልማት ሜኔስቴር ግቢ ውስጥ መንግስት አገልጎት ህንጻ 1ኛ ፎቅ ቢሮ ቁጥር 105 በአካል በመገኘት መመዝገብ ይችላሉ።ለበለጠ መረጃ +251111223732 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 11:46:01+00:00,"የፎቶ ኮፒ አገልግሎት ስራተኛ
#bole_sub_city_oda_general_secondary_school
#low_and_medium_skilled_worker
#Addis_Ababa
10ኛ ክፍል ያጠናቀቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 5283.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ኦዳ 2ኛ ደረጃ ት/ቤት በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 11:43:31+00:00,"  የመልክት ሰራተኛ
#bole_sub_city_oda_general_secondary_school
#low_and_medium_skilled_worker
#Addis_Ababa
10ኛ ክፍል ያጠናቀቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 4929.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ኦዳ 2ኛ ደረጃ ት/ቤት በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 11:16:21+00:00,"Secretary
#fountain_international_trading
#business
#Addis_Ababa
Certificate in Secretarial Science and Office Management or in a related field of study with relevant work experience
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 16, 2025
How To Apply: Submit your all necessary documents via email: info@fountainin.com or interfountain@yahoo.com. For further information contact Tel. +251116677383/+251911257076

@hahujobs | @hahujobs_bot",
2025-01-10 11:03:11+00:00," ደረጃ 4 ኦዲዮሜትሪ
#ministry_of_health
#health_care
#Addis_Ababa
ቴክኒክና ሙያ ደረጃ 4፣ 3፣ 2 ወይም ዲፕሎማ በኦዲዮሜትሪ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
የስራ ቦታ፡ የኢትዮጽያ የአካል ድጋፍ አገልግሎት እና ገፍርሳ ሳይት
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Salary: 6940.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 10:48:21+00:00," የጀሮ፣ የአፍንጫ፣ የጉሮሮ፣ የአንገት እና የራስ ቀዶ ህክምና ስፔሻሊስት
#ministry_of_health
#health_care
#Addis_Ababa
ማስተርስ ወይም የመጀመሪያ ድግሪ በጀሮ፣ አፍንጫ፣ ጉሮሮ፣ አንገት እና የራስ ቀዶ ህክምና ስፔሻሊስት ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 12765.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 10:18:41+00:00,"ሂሳብ ሰነድ ያዥ
#bole_sub_city_oda_general_secondary_school
#finance
#Addis_Ababa
ዲፕሎማ በአካውንቲንግ፣ ቢዝነስ ማኔጅመንት፣ ማርኬቲንግ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 6940.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ኦዳ 2ኛ ደረጃ ት/ቤት በአካል በመገኘት መመዝገብ ይችላሉ።
ማሳሰቢያ፡ የደረጃ /Level/ተመራቂወች የcoc ማስረጃ ማቅረብ አለባችሁ።

@hahujobs | @hahujobs_bot",
2025-01-10 09:41:01+00:00,"የተቀናጀ አእምሮ ጤና ህክምና ፕሮፌሽናል ስፔሻሊስት I-IV
#ministry_of_health
#social_science
#Addis_Ababa
ሁለተኛ ዲግሪ በክሊኒካል ሳይኮሎጂ፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Salary: 10600.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 09:38:11+00:00," ክሊኒካል ሳይኮሎጂስት ፕሮፌሽናል ስፔሻሊስት
#ministry_of_health
#social_science
#Addis_Ababa
ሁለተኛ ዲግሪ በክሊኒካል ሳይኮሎጂ፣ ሄልዝ ሳይኮሎጂ፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Salary: 10600.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 09:35:51+00:00," የተቀናጀ አእምሮ ጤና ህክምና ፕሮፌሽናል
#ministry_of_health
#social_science
#Addis_Ababa
ሁለተኛ ዲግሪ በክሊኒካል ሳይኮሎጂ፣ ሄልዝ ሳይኮሎጂ፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Salary: 10600.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 09:18:21+00:00,"  አዲክሽን ሳይካትሪ ሰብ ስፔሻሊስትI-III
#ministry_of_health
#health_care
#Addis_Ababa
ማስተርስ ወይም የመጀመሪያ ድግሪ በህክምና ሰብ ስፔሻሊስት፣ በስኖ አእምሮ ፣ሱስ ህክምና ሰብ ስፔሻላይዜሽን፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 16738.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በመገኘት መመዝገብ ይችላሉ። 

@hahujobs | @hahujobs_bot",
2025-01-10 09:13:01+00:00," ጠቅላላ ሃኪም I
#ministry_of_health
#health_care
#Addis_Ababa
በዶክትሬት ዲግሪ በህክምና ወይም በተመሳሳይ የትምህርት መስክ
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Salary: 10600.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-10 09:05:01+00:00," አእምሮ ህክምና ስፔሻሊስት
#ministry_of_health
#health_care
#Addis_Ababa
የመጀመሪያ ዲግሪ በአእምሮ ህክምና፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 12765.00
Deadline: January 18, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ የኢትዮጽያ የአካል ድጋፍ አገልግሎት በብቃትና የሰው ሃብት አስተዳደር ስራ አስፈጻሚ ቢሮ ልዩ ቦታ ብርጭቆ ኮዶሚኒየም አጠገብ በመገኘት መመዝገብ ይችላሉ። 

@hahujobs | @hahujobs_bot",
2025-01-10 06:41:41+00:00,"Program Interns
#timran
#legal_services
#Addis_Ababa
Bachelor's Degree in Political Science, International Relations, Law, Gender Studies, or in a related field of study 
Duties & Responsibilities:
- Support the design and implementation of activities aimed at promoting women's leadership and involvement in political and peace processes
- Assist in organizing and facilitating events, workshops, and training related to women’s leadership in political and peace processes
- Assist in compiling reports, presentations, and other documentation for internal and external partner
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: Submit your application and CV along with supporting documents via email: info@timran.et

@hahujobs | @hahujobs_bot",
2025-01-10 06:33:41+00:00,"Sales Executive
#united_beverages_sc
#business
#Addis_Ababa
Bachelor's Degree in Marketing, Business Administration, and Communication, or in a related field of study with relevant work experience
Duties & Responsibilities:
- Document and file the list of all his (her) outlets including active outlets, temporarily closed and permanently closed outlets and update relevant data regularly.
- Ensure attending morning meetings with VSMs & issues reporter timely/daily
- Maintain a very good and smooth relationship with all the customers
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 16, 2025
How To Apply: Submit your application and CV along with supporting documents via email: HR@ubethiopia.com

@hahujobs | @hahujobs_bot",
2025-01-10 06:28:01+00:00,"Jr. Customer Care Officer
#ethiopost
#business
#Addis_Ababa
Bachelor's Degree, TVET Level IV or Diploma in any field of study with relevant work experience
Duties & Responsibilites:
- Respond to customer inquiries, concerns, and complaints promptly and professionally. Help, troubleshoot problems, and provide appropriate solutions to ensure a positive customer experience.
- Thoroughly understand the company's products and services to accurately address customer inquiries and educate them on product features, benefits, and usage.
- Handle customer orders, process transactions, and ensure timely delivery of products or services. Collaborate with relevant departments to expedite order fulfillment.
- Investigate and resolve customer issues, including billing discrepancies, product defects, and service interruptions. Take ownership of problems and follow through until they are satisfactorily resolved.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 16, 2025
How To Apply: Submit your application and CV with supporting documents via email: recruitment@ethio.post

@hahujobs | @hahujobs_bot",
2025-01-09 14:31:56+00:00,"Nurse 
#tresbien_dermatology_cilinc
#health_care
#Addis_Ababa
Bachelor's Degree in Nursing or in a related field of study with relevant work experience and a background in Dermatology and treating wounds is preferable
Candidate should have a license
Duties & Responsibilites:
- Assisting the dermatologist with clinical procedures
- Performing skin assessments, educating patients on skincare, and managing administrative tasks
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 19, 2025
How To Apply: Submit your application and CV with supporting documents in person to the Office located at Bole Medhanialem, Sheger Building, 2nd Floor. For further information contact Tel. +251983101010 / +251983202020

@hahujobs | @hahujobs_bot",
2025-01-09 14:15:32+00:00,"አሻጊ
#ahununu_trading_plc
#business
#Addis_Ababa
ዲፕሎማ በቢዝነስ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ አግባብ ከሆነ የስራ ልምድ ጋር
መኖሪያ ለሃያሁለት ቅርብ የሆነ
አምሽቶ መስራት የሚችል
ፆታ፡ ወንድ
ዋና ሃላፊነቶች፡
- በዲስፓች ተቆጣጣሪው አጠቃላይ መመሪያ እና ቁጥጥር ስር እንደ ማሸግ፣ መለያ መስጠት፣ መጫን እና ማራገፍ ያሉ የማሸግ ተግባራትን የማከናወን ሃላፊነት አለበት።
- ከደንበኞች እና ከሞተረኞች የሚመጡ ዕቃዎችን ማሸግ፣ መሰየም እና መጫን፤
- ከደንበኞች የሚመጡ እቃዎችን መጫን እና ማዉረድ፤
- የሚላኩ እቃዎችን በክብደት መለኪያ መለካት እና መጫን፤
- የሚላኩ ጥቅሎች ላይ አስፈላጊዉን ምልክት ማስቀመጥ፤
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 9, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-09 13:58:59+00:00,"Receptionist 
#rapha_physiotherapy_center
#business
#Addis_Ababa
Bachelor's Degree in Accounting, Secretarial Science or in a related field of study
Required Gender: Female Only
Job Type: Full-time
Working hours: Monday - Saturday
Duties & Responsibilites:
- Greet and assist patients in a professional and welcoming manner.
- Schedule appointments and manage the appointment calendar.
- Handle phone calls, emails, and inquiries.
- Manage patient records and ensure accuracy.
- Assist with basic bookkeeping tasks, including invoicing and payment
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 19, 2025
How To Apply:  Submit your CV via email: raphaphysiotherapycenter@gmail.com. For further information contact Tel. +251967455555

@hahujobs | @hahujobs_bot",
2025-01-09 13:35:56+00:00,"እግረኛ መልዕክት አድራሽ
#ahununu_trading_plc
#business
#Addis_Ababa
ዲፕሎማ በቢዝነስ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች ወይም 12ኛ/10ኛ ክፍል ያጠናቀቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
መኖሪያ አድራሻዉ ለ 22 ቅርብ የሆነ
የመስራት ፍላጎት እና ጥሩ የስራ ስነምግባር ያለዉ
ዋና ሃላፊነቶች፡
- በተቆጣጣሪው አጠቃላይ መመሪያ እና ቁጥጥር ስር እሽጎችን፣ ሰነዶችን ወይም እቃዎችን ከተመደበው ቦታ ሰብስብ እና ለተቀባዩ የማድረስ ሃላፊነት አለበት።
- ትናንሽ መልዕክቶችን ከቢሮ ወደ ደንበኞች ማድረስ እና መቀበል፤
- ከደንበኞች የአገልግሎት ክፍዎችን በመሰብብ ለሂሳብ ክፍል ገቢ የሚያደርግ፤
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: February 9, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-09 13:19:41+00:00,"Junior Marketing & Leasing Officer 
#zefmesh_grand_mall
#business
#Addis_Ababa
BA Degree in Marketing, Management, Business Administration or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 18, 2025
How To Apply: Submit your application letter in person located at Zefmesh Grand Mall 2nd floor office No. 259 HR Department Megenagna Area. For further information contact Tel. +251116674444/+251116673939

@hahujobs | @hahujobs_bot",
2025-01-09 13:07:51+00:00,"የአትሌቶች አገልግሎት ባለሙያ
#ethiopian_athletics_federation
#natural_science
#Addis_Ababa
ዶክትሬት፣ ማስተርስ ወይም የመጀመሪያ ድግሪ በስፖርት ሳይንስ፣ በጤናን ሰውነት ማጎልመሻ፣ በስፖርት አስተዳደር፣ በአትሌቲክስ ወይም በተዛማጅ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 16267.00
Deadline: January 13, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ በፌዴሬሽኑ የሰው/ኃብ/ንብ/አስ/ደ/ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ +251116479731 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 13:07:41+00:00,"ጀማሪ ዶክመንቴሽን ኦፊሰር
#tracon_trading_plc
#business
#Addis_Ababa
የመጀመሪያ ድግሪ በሎጀስቲክ ወይም በተዛማጅ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ  ቸርችል ጎዳና ጥቁር አንበሳ ት/ቤት ፊት ለፊት በሚገኘው ትራኮን ታወር 1ኛ ፎቅ የአልሙኒየም ሽያጭ ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ።ለበለጠ መረጃ +251116479731 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 12:50:31+00:00," ረዳት አንባቢ II
#addis_ababa_city_public_service_and_human_resource_development_bureau
#low_and_medium_skilled_worker
#Addis_Ababa
ቴክኒክና ሙያ ደረጃ 4፣ 3፣ ወይም 2 በተመሳሳይ የትምህርት መስክ የተመረቀ/ች ወይም 12ኛ/10ኛ ክፍል ያጠናቀቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
የስራ ቦታ፡ አዲስ ከተማ ክፍለ ከተማ ወረዳ 10 ሴቶች እና ሀጻናት ጽ/ቤት
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 2969.00
Deadline: January 14, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ በአዲስ ከተማ ከፈለከተማ ወረዳ 01  ፐብሊክ ሰርቪስ የሰዉ ሃብት ልማት ጽ/ቤት አጠና ተራ ታክሲ ማቆሚያ ከፍ ብሎ በሚገኘዉ የወረዳ ሀንጻ 4ኛ ፎቅ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 12:13:11+00:00,"የጎማ ክፍል አስተባባሪ/ታየር ማን
#agbg_plc
#low_and_medium_skilled_worker
#Addis_Ababa
የመጀምሪያ ድግሪ በማንኛዉም ትምሀርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ እሀል ጎተራ አካባቢ ፔፕሲ ኮላ ፊትለፍት በሚገኘዉ የሰው ሃብት ቤሮ ቁጥር 6 በአካል በመገኘት መመዝገብ ይችላሉ። ለበለጠ መረጃ ስለክ ቁጥር +251982097897/+251965108202 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 11:38:41+00:00,"Machine Cleaner
#moyee_coffee_roasting_plc
#low_and_medium_skilled_worker
#Legetafo
Completion of 12th\10th Grade
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 13, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the Moyee Coffee Roasting Factory Coffee Roasting Plant office, Room Number 1 located on the road to Legtafo town and Sendafa town, or to the Moyee Coffee Roasting Plc Head office located at Bole Subcity, Woreda 03, Bole Medhanialem Evergreen Building, 1st floor. or via email: recruitmentmoyeegroup@gmail.com

@hahujobs | @hahujobs_bot",
2025-01-09 11:06:21+00:00,"ጁኒየር አውቶ መካኒክ
#agbg_plc
#low_and_medium_skilled_worker
#Addis_Ababa
ደረጃ 4\3 በአውቶ መካኒክ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 9
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ እሀል ጎተራ አካባቢ ፔፕሲ ኮላ ፊትለፍት በሚገኘዉ የሰው ሃብት ቤሮ ቁጥር 6 በአካል በመገኘት መመዝገብ ይችላሉ። ለበለጠ መረጃ +251982097897/+251965108202 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 09:48:01+00:00,"ሴክሬታሪ ታይፒስት
#addis_ababa_city_public_service_and_human_resource_development_bureau
#business
#Addis_Ababa
ቴክኒክና ሙያ ሌቪል የትምሀርት ደረጃ 4፣ 3 ወይም 2 በተዛማጅ የትምህርት መስክ የተመረቀ/ች እና ሲኦሲ ያላት
አበል: 600 ብር
የስራ ቦታ፡ በአዲስ ከተማ ክፍለ ከተማ ወረዳ 10 የማሀበራዊ ፍርድ ቤት
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 2799.00
Deadline: January 14, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ በአዲስ ከተማ ክፍለ ከተማ ወረዳ 01 ፐብሊክ ሰርቪስ የሰዉ ሃብት ልማት ጽ/ቤት አጠና ተራ ታክሲ ማቆሚያ ከፍ ብሎ በሚገኘዉ የወረዳ ሀንጻ 4ኛ ፎቅ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 09:33:51+00:00,"ማሀበራዊ ፍርድ ቤት ሬጅስትሬሽን
#addis_ababa_city_public_service_and_human_resource_development_bureau
#legal_services
#Addis_Ababa
ዲፕሎማ በህግ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
የስራ ቦታ፡ አዲስ ከተማ ክፍለ ከተማ ወረዳ 10
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 3333.00
Deadline: January 14, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ በአዲስ ከተማ ክፍለ ከተማ ወረዳ 01 ፐብሊክ ሰርቪስ የሰዉ ሃብት ልማት ጽ/ቤት አጠና ተራ ታክሲ ማቆሚያ ከፍ ብሎ በሚገኘዉ የወረዳ ሀንጻ 4ኛ ፎቅ በአካል በመገኘት መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-09 07:30:31+00:00,"Junior Documentation Officer
#amg_steel_factory
#business
#Gelan
BA Degree in Business Management, Marketing, Supply Chain Management, Economics or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 17, 2025
How To Apply: Click the apply button below. For more information contact Tel. +251970718869/+251929932800

@hahujobs | @hahujobs_bot",
2025-01-09 07:23:21+00:00,"ነርስ
#gesund_cardiac_and_medical_center
#health_care
#Addis_Ababa
የመጀመሪያ ድግሪ በነርሲንግ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 17, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ሲኤምሲ ሚካኤል ቤተክርስቲያን ወረድ ብሎ ጌዙንድ የልብና የውስጥ ደዌ ህክምና ማእከል አስተዳደር ቢሮ በአካል በመገኘት መመዝገብ ይችላሉ። ለበለጠ መረጃ +251994000095/ +251955927583 /+251116676269 ይደውሉ።

@hahujobs | @hahujobs_bot",
